sample,bin_size,PC_pair,TH,RMSE
sample_1_real_1,0.1,"1,2",-1,0.8419280046915898
sample_1_real_1,0.1,"1,3",-1,0.763482226246191
sample_1_real_1,0.1,"1,4",-1,0.819453454644379
sample_1_real_1,0.1,"1,5",-1,0.791198507715469
sample_1_real_1,0.1,"1,6",-1,0.8086613378225994
sample_1_real_1,0.1,"2,3",-1,0.7906166845293328
sample_1_real_1,0.1,"2,4",-1,0.8241452624180844
sample_1_real_1,0.1,"2,5",-1,0.8150176659688709
sample_1_real_1,0.1,"2,6",-1,0.7937015524366426
sample_1_real_1,0.1,"3,4",-1,0.876485718094083
sample_1_real_1,0.1,"3,5",-1,0.8138857798433976
sample_1_real_1,0.1,"3,6",-1,0.8548447062911775
sample_1_real_1,0.1,"4,5",-1,0.8519621866578434
sample_1_real_1,0.1,"4,6",-1,0.7847486844849694
sample_1_real_1,0.1,"5,6",-1,0.8353135641366376
sample_1_real_1,0.2,"1,2",-1,0.7559636234098108
sample_1_real_1,0.2,"1,3",-1,0.8025590630158751
sample_1_real_1,0.2,"1,4",-1,0.8096433255715698
sample_1_real_1,0.2,"1,5",-1,0.7862390993481665
sample_1_real_1,0.2,"1,6",-1,0.7967792860892745
sample_1_real_1,0.2,"2,3",-1,0.7936260513621166
sample_1_real_1,0.2,"2,4",-1,0.8589846355732882
sample_1_real_1,0.2,"2,5",-1,0.819999017411398
sample_1_real_1,0.2,"2,6",-1,0.8501737189977575
sample_1_real_1,0.2,"3,4",-1,0.8058068926790696
sample_1_real_1,0.2,"3,5",-1,0.805599076646038
sample_1_real_1,0.2,"3,6",-1,0.8247287692754447
sample_1_real_1,0.2,"4,5",-1,0.8504089812126168
sample_1_real_1,0.2,"4,6",-1,0.7754479505350366
sample_1_real_1,0.2,"5,6",-1,0.8449611052435938
sample_1_real_1,0.3,"1,2",-1,0.7641987923697957
sample_1_real_1,0.3,"1,3",-1,0.7884015395914525
sample_1_real_1,0.3,"1,4",-1,0.811269090927157
sample_1_real_1,0.3,"1,5",-1,0.7907982243034161
sample_1_real_1,0.3,"1,6",-1,0.7891241936398133
sample_1_real_1,0.3,"2,3",-1,0.8000500393076692
sample_1_real_1,0.3,"2,4",-1,0.8585778733937538
sample_1_real_1,0.3,"2,5",-1,0.8355239106618391
sample_1_real_1,0.3,"2,6",-1,0.8501744671086852
sample_1_real_1,0.3,"3,4",-1,0.808517856724531
sample_1_real_1,0.3,"3,5",-1,0.8298951073692363
sample_1_real_1,0.3,"3,6",-1,0.8240497607297935
sample_1_real_1,0.3,"4,5",-1,0.8741960944003041
sample_1_real_1,0.3,"4,6",-1,0.7925236719879946
sample_1_real_1,0.3,"5,6",-1,0.8761687380704987
sample_1_real_1,0.4,"1,2",-1,0.7588092091646197
sample_1_real_1,0.4,"1,3",-1,0.8084821055881067
sample_1_real_1,0.4,"1,4",-1,0.8264219411892818
sample_1_real_1,0.4,"1,5",-1,0.7872682694211346
sample_1_real_1,0.4,"1,6",-1,0.8102204348085761
sample_1_real_1,0.4,"2,3",-1,0.8025104348236304
sample_1_real_1,0.4,"2,4",-1,0.8587155664901164
sample_1_real_1,0.4,"2,5",-1,0.8242703636241553
sample_1_real_1,0.4,"2,6",-1,0.8497176805933088
sample_1_real_1,0.4,"3,4",-1,0.8410883179431015
sample_1_real_1,0.4,"3,5",-1,0.8379060584444014
sample_1_real_1,0.4,"3,6",-1,0.8308894114488546
sample_1_real_1,0.4,"4,5",-1,0.8541170194329645
sample_1_real_1,0.4,"4,6",-1,0.8319853178384292
sample_1_real_1,0.4,"5,6",-1,0.8734312159008322
sample_1_real_1,0.5,"1,2",-1,0.8766498898825109
sample_1_real_1,0.5,"1,3",-1,0.8170506395101804
sample_1_real_1,0.5,"1,4",-1,0.8025610671083668
sample_1_real_1,0.5,"1,5",-1,0.7937742410465418
sample_1_real_1,0.5,"1,6",-1,0.7963228909344429
sample_1_real_1,0.5,"2,3",-1,0.8321546911242893
sample_1_real_1,0.5,"2,4",-1,0.8376029984772921
sample_1_real_1,0.5,"2,5",-1,0.8611890271513826
sample_1_real_1,0.5,"2,6",-1,0.8542891573576679
sample_1_real_1,0.5,"3,4",-1,0.8372520665705814
sample_1_real_1,0.5,"3,5",-1,0.8455953232508733
sample_1_real_1,0.5,"3,6",-1,0.8417935773707127
sample_1_real_1,0.5,"4,5",-1,0.8585200203372993
sample_1_real_1,0.5,"4,6",-1,0.8716504664836883
sample_1_real_1,0.5,"5,6",-1,0.8405357154510531
sample_1_real_1,0.6,"1,2",-1,0.7621058599193442
sample_1_real_1,0.6,"1,3",-1,0.7746178190093088
sample_1_real_1,0.6,"1,4",-1,0.7875127266717385
sample_1_real_1,0.6,"1,5",-1,0.7958114433596564
sample_1_real_1,0.6,"1,6",-1,0.7626019262642946
sample_1_real_1,0.6,"2,3",-1,0.8233273314505447
sample_1_real_1,0.6,"2,4",-1,0.8512935623487966
sample_1_real_1,0.6,"2,5",-1,0.8413286380686633
sample_1_real_1,0.6,"2,6",-1,0.8137445493556548
sample_1_real_1,0.6,"3,4",-1,0.8085261174072811
sample_1_real_1,0.6,"3,5",-1,0.817881352107707
sample_1_real_1,0.6,"3,6",-1,0.8150680807215738
sample_1_real_1,0.6,"4,5",-1,0.8331903175832824
sample_1_real_1,0.6,"4,6",-1,0.8678022160316898
sample_1_real_1,0.6,"5,6",-1,0.8841472043416837
sample_1_real_1,0.7,"1,2",-1,0.7795983502669228
sample_1_real_1,0.7,"1,3",-1,0.7885961566001451
sample_1_real_1,0.7,"1,4",-1,0.7766155616601139
sample_1_real_1,0.7,"1,5",-1,0.7891302151457017
sample_1_real_1,0.7,"1,6",-1,0.8030087459522308
sample_1_real_1,0.7,"2,3",-1,0.7955184267883583
sample_1_real_1,0.7,"2,4",-1,0.8302397284551606
sample_1_real_1,0.7,"2,5",-1,0.8154836622981838
sample_1_real_1,0.7,"2,6",-1,0.8160782003669644
sample_1_real_1,0.7,"3,4",-1,0.8390319981684712
sample_1_real_1,0.7,"3,5",-1,0.852799276479661
sample_1_real_1,0.7,"3,6",-1,0.8270968659061323
sample_1_real_1,0.7,"4,5",-1,0.8504200946748784
sample_1_real_1,0.7,"4,6",-1,0.8620825602791071
sample_1_real_1,0.7,"5,6",-1,0.7849204960992102
sample_1_real_1,0.8,"1,2",-1,0.8579799406466112
sample_1_real_1,0.8,"1,3",-1,0.790054345583333
sample_1_real_1,0.8,"1,4",-1,0.7918105431259778
sample_1_real_1,0.8,"1,5",-1,0.8100497306539716
sample_1_real_1,0.8,"1,6",-1,0.7765483896609725
sample_1_real_1,0.8,"2,3",-1,0.8038050191134197
sample_1_real_1,0.8,"2,4",-1,0.8727419881929593
sample_1_real_1,0.8,"2,5",-1,0.8249530861042427
sample_1_real_1,0.8,"2,6",-1,0.8018725415446979
sample_1_real_1,0.8,"3,4",-1,0.761764830415699
sample_1_real_1,0.8,"3,5",-1,0.8121324052295835
sample_1_real_1,0.8,"3,6",-1,0.8437488159547767
sample_1_real_1,0.8,"4,5",-1,0.8239193454356112
sample_1_real_1,0.8,"4,6",-1,0.8686031346720173
sample_1_real_1,0.8,"5,6",-1,0.84231036786366
sample_1_real_1,0.9,"1,2",-1,0.7535369200189025
sample_1_real_1,0.9,"1,3",-1,0.7803510360926295
sample_1_real_1,0.9,"1,4",-1,0.7848169701153772
sample_1_real_1,0.9,"1,5",-1,0.7730660493119753
sample_1_real_1,0.9,"1,6",-1,0.7709973770583937
sample_1_real_1,0.9,"2,3",-1,0.8164402762526166
sample_1_real_1,0.9,"2,4",-1,0.8648801204577862
sample_1_real_1,0.9,"2,5",-1,0.8518142468885765
